tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated
4111,137.0,3869,78,28,1451,2418,0,0,709,332.32,1.052,1.118,0.138,0.046,0.352,-0.915,1.784,0.4315,3.0183,0.608,0.008,0.019,0.181,-0.131,101,78,96,0,48,0,137189.88,19692.693,37966.317,119.924,11856.051,17.424,28922.909,12574.678,943.567,19211.456,15369.165,3106.225,848.581,1323.308,0.000292,-0.015655,2090,0,38,58,96,38,15907,161,57,117.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69962,1658,1929,54114.901,37876.051,11679.245,0.250,117.566,24486.417,11754.602,506.905,347,161,78,38,45,31972,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,3456,3361,17,1
4141,138.0,4062,102,28,1491,2571,0,0,847,294.08,1.062,1.128,0.137,0.044,0.347,-0.916,1.783,0.4354,2.9927,0.605,0.005,0.018,0.182,-0.131,113,78,94,0,55,0,144581.67,20690.381,40892.693,113.783,12647.877,17.295,30864.256,13626.139,1108.816,18707.185,14965.748,3102.967,460.880,1400.556,0.000244,-0.015732,2292,0,49,45,94,49,17258,197,45,113.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75089,1783,2095,57930.193,40792.801,12401.826,0.268,113.516,26368.843,12712.903,590.462,333,180,78,49,53,41603,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,3456,3361,17,1
4171,139.0,4268,68,28,1523,2745,0,0,1016,285.64,1.073,1.140,0.136,0.044,0.340,-0.916,1.781,0.4331,3.0014,0.608,0.007,0.017,0.183,-0.130,94,90,114,0,64,0,152771.58,22001.652,44459.711,101.647,13719.748,17.853,32582.972,14437.111,1386.450,21352.534,17082.028,3695.166,446.578,1554.327,0.000213,-0.017608,2520,0,68,46,114,68,17768,151,45,100.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79637,1936,2369,63016.989,44300.635,13564.890,0.211,100.518,27972.531,13437.960,666.692,390,216,90,68,58,51291,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,3456,3361,17,1
4201,140.0,4486,86,29,1558,2928,0,0,1206,269.23,1.083,1.152,0.134,0.044,0.333,-0.917,1.783,0.4324,2.9982,0.598,0.004,0.015,0.183,-0.130,89,82,101,0,96,0,159963.69,23215.242,45185.549,92.635,14797.276,17.928,34396.148,15218.993,1646.176,22351.661,17881.329,3460.091,519.498,1590.075,0.000340,-0.019836,2688,0,54,47,101,54,18766,146,47,92.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84567,1973,2542,65040.563,45050.928,14629.406,0.147,92.488,29688.842,14213.971,666.897,408,225,82,54,89,49425,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,4486,4432,548,2
4231,141.0,4657,70,29,1579,3078,0,0,1458,340.31,1.092,1.161,0.133,0.045,0.328,-0.917,1.785,0.4320,2.9945,0.599,0.008,0.018,0.184,-0.129,94,74,118,0,103,0,165852.06,24434.861,47384.810,109.149,15279.898,20.221,36574.477,16321.455,2021.764,20970.030,16776.024,4825.420,398.120,1705.201,0.000222,-0.021639,2900,0,69,49,118,69,19345,168,48,105.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90365,2057,2732,67531.958,47203.875,14976.456,0.476,105.549,31752.361,15250.962,725.063,384,234,74,69,91,50260,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,4486,4432,548,2
4261,142.0,4877,65,29,1609,3268,0,0,1713,322.73,1.103,1.172,0.132,0.045,0.321,-0.918,1.784,0.4303,2.9916,0.577,0.009,0.017,0.185,-0.129,100,75,128,0,115,0,172519.92,25305.295,50467.105,129.361,16466.031,19.593,38175.658,17102.751,2425.077,24248.204,19398.563,4381.161,503.299,1796.313,0.000237,-0.023045,3074,0,64,64,128,64,20217,165,60,122.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94689,2196,2909,72303.066,50384.783,16235.208,0.437,122.036,33282.538,16005.297,743.636,438,248,75,64,109,59302,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,4486,4432,548,2
4291,143.0,5012,70,29,1620,3392,0,0,2038,307.23,1.113,1.181,0.133,0.048,0.317,-0.920,1.787,0.4288,2.9756,0.589,0.004,0.017,0.185,-0.129,93,65,151,0,146,0,178003.66,26489.858,52999.400,103.470,17102.838,19.398,40157.476,18124.317,2942.820,22689.363,18151.491,5781.355,567.327,1997.824,0.000227,-0.024194,3291,0,95,56,151,95,21100,140,55,101.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99793,2310,3151,75676.619,52848.036,16961.996,0.793,101.251,35186.972,16936.720,832.932,418,294,65,95,134,71643,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,4486,4432,548,2
4321,144.0,5162,47,29,1620,3542,0,0,2383,310.34,1.125,1.194,0.133,0.047,0.310,-0.920,1.786,0.4308,2.9858,0.593,0.005,0.017,0.186,-0.128,74,73,135,0,164,0,181297.77,27133.315,52682.506,110.516,18271.174,14.018,41910.059,18878.286,3498.609,24040.771,19232.617,5089.751,550.614,1896.753,0.000321,-0.027842,3528,0,72,63,135,72,21461,146,61,106.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104315,2296,3382,76847.808,52566.084,18138.889,0.502,106.423,36938.632,17687.486,834.362,445,295,73,72,150,71549,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,4486,4432,548,2
4351,145.0,5327,56,34,1617,3710,0,0,2779,348.99,1.137,1.206,0.132,0.046,0.303,-0.921,1.785,0.4287,2.9692,0.612,0.009,0.013,0.187,-0.127,68,44,109,0,199,0,186960.00,28457.878,55400.853,107.369,18706.958,15.485,43463.404,19526.541,4117.997,23861.012,19088.810,4141.067,422.436,1860.216,0.000361,-0.030240,3668,0,49,60,109,49,21830,107,60,106.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108542,2411,3561,80014.283,55239.522,18621.936,0.378,106.992,38474.060,18288.647,879.471,446,278,44,49,185,73168,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,5327,5273,88,5
4381,146.0,5411,59,34,1608,3803,0,0,3114,316.45,1.145,1.214,0.133,0.046,0.299,-0.921,1.786,0.4317,2.9497,0.595,0.006,0.011,0.187,-0.128,77,58,132,0,241,0,191537.81,28680.905,58351.440,127.325,19106.872,14.190,44998.387,20281.115,4703.632,23734.488,18987.590,5503.316,374.503,1974.009,0.000234,-0.030622,3794,0,70,62,132,70,22133,164,61,125.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112787,2533,3630,83476.702,58129.147,18941.417,0.259,125.632,40036.752,18967.152,956.826,440,347,58,70,219,94580,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,5327,5273,88,5
4411,147.0,5531,65,34,1615,3916,0,0,3369,288.23,1.153,1.219,0.133,0.046,0.295,-0.921,1.790,0.4318,2.9462,0.613,0.006,0.011,0.188,-0.128,61,38,121,0,250,0,193249.11,29211.511,56648.127,107.401,19069.908,17.758,46164.951,20835.648,5204.535,24500.588,19600.471,4899.081,318.690,1932.720,0.000243,-0.029888,3911,0,70,51,121,70,23015,173,51,106.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115955,2461,3738,81637.319,56495.280,18909.369,0.534,106.867,41213.223,19483.963,993.977,456,343,38,70,235,83279,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,5327,5273,88,5
4441,148.0,5631,55,34,1613,4018,0,0,3549,299.61,1.160,1.225,0.132,0.045,0.292,-0.922,1.790,0.4311,2.9337,0.610,0.003,0.013,0.189,-0.128,67,38,111,0,281,0,195911.06,30003.507,58678.894,108.792,19169.394,15.824,47413.028,21228.393,5595.724,24767.131,19813.705,4677.508,434.515,1826.641,0.000303,-0.027612,3919,0,59,52,111,59,22941,154,52,108.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119056,2544,3765,83852.717,58518.451,18996.115,0.377,108.415,42414.520,19861.255,1004.344,466,364,38,59,267,93025,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,5327,5273,88,5
4471,149.0,5669,62,34,1604,4065,0,0,3747,327.08,1.166,1.229,0.132,0.045,0.289,-0.922,1.791,0.4322,2.9337,0.615,0.004,0.009,0.189,-0.127,83,43,105,0,320,0,196248.97,29921.400,57702.844,90.219,19735.356,18.137,48211.250,21673.233,5938.792,23458.851,18767.081,4459.700,458.087,1943.729,0.000255,-0.028913,3918,0,49,56,105,49,23456,144,53,84.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121219,2506,3774,83534.474,57519.949,19609.075,0.323,84.337,43252.695,20345.099,965.263,437,390,43,49,298,100161,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,5327,5273,88,5
4501,150.0,5674,50,39,1602,4072,0,0,3847,335.79,1.167,1.229,0.133,0.045,0.289,-0.923,1.793,0.4336,2.9295,0.609,0.002,0.012,0.190,-0.127,67,46,91,1,356,0,196205.09,30277.759,58475.932,69.586,20560.755,15.337,48599.416,21780.038,6118.429,23358.831,18687.065,5260.055,401.336,2036.114,0.000308,-0.028858,4192,0,55,36,91,55,22467,132,36,69.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122147,2539,4060,85277.551,58384.149,20469.017,0.315,69.271,43636.360,20496.489,920.953,442,435,46,55,334,123110,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,5674,5631,129,6
4531,151.0,5722,50,39,1610,4112,0,0,3926,378.64,1.170,1.231,0.135,0.045,0.288,-0.924,1.795,0.4320,2.9124,0.609,0.003,0.012,0.190,-0.127,55,32,112,1,330,0,198923.47,31013.453,60752.384,71.033,19980.599,14.514,48967.604,21887.297,6329.851,24463.381,19570.705,4701.190,368.158,1971.715,0.000379,-0.026411,4035,0,72,40,112,72,22520,108,38,67.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122857,2628,3927,86806.365,60547.540,19876.721,0.734,67.973,43997.205,20594.335,932.591,457,417,32,72,313,109900,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,5674,5631,129,6
4561,152.0,5693,44,39,1614,4079,0,0,3889,286.08,1.170,1.228,0.137,0.045,0.290,-0.925,1.797,0.4345,2.9253,0.608,0.006,0.011,0.190,-0.127,66,34,154,0,358,0,199378.47,30685.864,60578.249,87.881,20133.180,14.111,49086.944,21885.526,6362.725,24041.444,19233.155,6277.209,443.137,2033.181,0.000299,-0.023145,4022,0,101,53,154,101,22701,74,51,83.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122828,2624,3948,86862.209,60467.605,20038.264,0.803,83.873,44107.459,20559.012,964.489,442,475,34,101,340,117671,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,5674,5631,129,6
4591,153.0,5696,57,39,1631,4065,0,0,3823,296.04,1.169,1.225,0.139,0.046,0.292,-0.925,1.801,0.4329,2.9361,0.605,0.002,0.011,0.190,-0.127,70,41,98,1,344,0,200059.34,30808.107,58257.767,62.006,20421.276,15.128,49030.197,21786.377,6220.334,22669.215,18135.372,4546.918,359.704,1969.620,0.000358,-0.020145,4160,0,64,34,98,64,22328,95,34,61.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122124,2519,4065,84597.958,58082.574,20299.674,0.557,61.449,44016.315,20472.641,955.390,419,433,41,64,328,117511,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,5674,5631,129,6
4621,154.0,5668,50,39,1605,4063,0,0,3809,318.93,1.176,1.230,0.139,0.048,0.290,-0.926,1.802,0.4342,2.9261,0.613,0.003,0.012,0.190,-0.127,70,39,175,0,313,0,195635.39,30092.251,57188.856,117.633,20569.502,15.994,49383.191,21952.364,6234.814,23487.911,18790.329,6993.590,466.545,2094.619,0.000252,-0.018293,4230,0,109,66,175,109,22107,126,64,113.070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122643,2472,4104,83429.751,57115.185,20384.902,0.752,113.070,44343.657,20545.394,1045.759,441,443,39,109,295,115588,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,5674,5631,129,6
4651,155.0,5580,50,40,1598,3982,0,0,3687,306.76,1.176,1.227,0.141,0.048,0.292,-0.927,1.803,0.4321,2.8814,0.595,0.006,0.013,0.190,-0.128,73,40,187,0,338,0,192621.56,29655.537,57810.909,106.078,19543.883,14.278,48787.133,21386.524,6067.101,22168.218,17734.575,7378.606,465.420,2067.917,0.000238,-0.018689,4107,0,125,62,187,125,21809,153,61,104.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120493,2497,3954,82857.392,57706.983,19337.828,1.200,104.274,43820.712,20013.918,1013.869,404,485,40,125,320,120518,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4651,5580,5539,310,3
4681,156.0,5459,46,40,1579,3880,0,0,3580,307.52,1.175,1.222,0.142,0.046,0.295,-0.928,1.804,0.4354,2.8820,0.610,0.003,0.011,0.190,-0.128,70,53,164,0,342,0,187734.20,29033.072,53681.281,101.928,19445.163,13.841,48019.861,20976.149,5864.362,20178.491,16142.793,6499.152,365.689,1942.739,0.000205,-0.017964,4138,0,93,71,164,93,20570,137,71,100.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117695,2320,4001,78396.380,53550.401,19233.413,1.105,100.823,43095.647,19675.569,943.802,362,464,53,93,318,122563,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4651,5580,5539,310,3
4711,157.0,5342,57,40,1545,3797,0,0,3412,300.76,1.178,1.221,0.143,0.046,0.294,-0.928,1.805,0.4377,2.8850,0.603,0.000,0.010,0.190,-0.128,72,42,181,0,322,0,184039.28,27764.089,54504.374,131.337,18419.858,18.286,46943.518,20533.910,5574.487,20266.732,16213.386,6762.348,272.231,1954.875,0.000294,-0.019036,3960,0,110,71,181,110,20562,228,70,127.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114692,2350,3732,78031.352,54378.028,18148.792,0.701,127.702,42092.916,19278.521,904.194,374,457,42,110,305,121627,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4651,5580,5539,310,3
